lat, lon, grp
40.442790999998785, -79.996619999999, 2
40.44277, -79.99664, 2
40.44307, -79.99735, 2
40.44311, -79.99736, 2
40.44247, -79.99974, 2
40.44253700000022, -79.9997660000013, 2
40.44247, -79.99974, 2
40.44243, -79.99991, 2
40.44443, -80.0008, 2
40.4444450000012, -80.00073499999978, 2
40.44443, -80.0008, 2
40.447728, -80.001954, 2
40.44784600000109, -80.00196399999932, 2
40.448633, -80.0023, 2
40.448943, -80.000723, 2
40.449751, -80.001034, 2
40.449825, -80.000128, 2
40.44983499999903, -79.9999980000012, 2
40.450135, -79.998975, 2
40.450339, -79.998384, 2
40.450576, -79.997953, 2
40.451164, -79.997352, 2
40.451899, -79.99688, 2
40.452389, -79.996794, 2
40.453467, -79.996923, 2
40.453989, -79.997116, 2
40.454691, -79.997631, 2
40.458234, -79.998768, 2
40.459328, -79.999219, 2
40.459899, -79.999391, 2
40.460797, -79.999519, 2
40.464585, -79.999755, 2
40.465254, -79.999906, 2
40.465695, -80.000056, 2
40.472747, -80.00512, 2
40.475783, -80.007266, 2
40.476648, -80.007587, 2
40.479211, -80.007523, 2
40.480582, -80.007394, 2
40.481773, -80.00748, 2
40.48347, -80.007823, 2
40.486571, -80.009068, 2
40.491989, -80.010162, 2
40.492968, -80.01042, 2
40.494543, -80.011575, 2
40.494667999998704, -80.01166700000114, 2
40.495271, -80.011942, 2
40.496228, -80.012279, 2
40.497815, -80.012756, 2
40.498667, -80.012917, 2
40.498822, -80.012885, 2
40.498965, -80.012783, 2
40.499022, -80.012584, 2
40.498941, -80.012338, 2
40.498818, -80.012364, 2
40.497819, -80.01311, 2
40.496539, -80.014259, 2
40.496465, -80.013984, 2
40.496473, -80.01363, 2
40.496618, -80.012957, 2
40.49678, -80.01169, 2
40.49675, -80.01132, 2
40.496738000000406, -80.01131799999906, 2
40.49675, -80.01132, 2
40.49668, -80.01063, 2
40.49665, -80.00964, 2
40.49647, -80.00898, 2
40.49643400000046, -80.0090079999996, 2
40.49647, -80.00898, 2
40.49609, -80.00807, 2
40.49606600000079, -80.00808299999971, 2
40.49609, -80.00807, 2
40.49603, -80.00788, 2
40.49809, -80.00778, 2
40.49837, -80.00763, 2
40.4999, -80.006, 2
40.50006, -80.00581, 2
40.50094, -80.00376, 2
40.50088500000045, -80.00370799999884, 2
40.50094, -80.00376, 2
40.50119, -80.00342, 2
40.50177, -80.003, 2
40.50177, -80.00299, 2
40.50251, -80.00249, 2
40.5028, -80.00216, 2
40.50344, -80.00064, 2
