lat, lon, stpnm, stpid, grp
40.486114999999515, -80.00500500000174, COLBY ST + FABER, 1768, 1
40.489035000000406, -80.00646499999922, COLBY ST + CHAPIN, 2858, 1
40.48984499999888, -80.00482200000015, CHAPIN ST + #354, 2859, 1
40.490130000000015, -80.00318899999995, RAMAGE RD + CHARLEMMA, 2860, 1
40.49069300000001, -79.99987099999966, RAMAGE RD + CHERRYWOOD, 2861, 1
40.49248900000015, -79.99635299999886, RAMAGE RD + SPRING GARDEN, 2862, 1
40.487666000001205, -79.99729999999933, SPRING GARDEN AVE + #3851, 2863, 1
40.48544399999923, -79.99659400000152, SPRING GARDEN AVE + #3681, 2864, 1
40.48129999999905, -79.99628999999845, SPRING GARDEN AVE + BEECH ST, 2865, 1
40.480613999999996, -79.99606000000053, SPRING GARDEN AVE + #3364, 2866, 1
40.478631000000014, -79.99513900000179, SPRING GARDEN AVE + LUKES ROAD HOUSE (#3254), 2867, 1
40.477289999999385, -79.99359400000101, SPRING GARDEN AVE + WILLIAMS RD, 19319, 1
40.476316999998936, -79.98938999999979, SPRING GARDEN AVE + REEKES WAY, 2869, 1
40.47463200000021, -79.98912200000154, SPRING GARDEN AVE + GIDDY WAY, 2870, 1
40.47303099999908, -79.98776800000093, SPRING GARDEN AVE + REPPEL WAY, 2871, 1
40.471672000000545, -79.98658000000032, SPRING GARDEN AVE + MAUCH, 2872, 1
40.46941400000045, -79.98573299999893, SPRING GARDEN AVE + TRACYS DELI, 2873, 1
40.46874499999892, -79.98545500000124, SPRING GARDEN AVE + BOROUGH, 2874, 1
40.4663959999994, -79.98529099999918, SPRING GARDEN AVE AT SPRING GARDEN LOOP PNR, 2875, 1
40.464188000000554, -79.9859469999992, SPRING GARDEN AVE + LAGER, 2876, 1
40.462755999999764, -79.98690899999878, SPRING GARDEN AVE + #1435 WALTMIRE PHARMACY, 16180, 1
40.46218000000018, -79.98723699999836, SPRING GARDEN AVE + OLD HONESTY, 2877, 1
40.460720000000904, -79.98866799999963, SPRING GARDEN AVE + TELL, 2878, 1
40.46036100000029, -79.99047699999886, SPRING GARDEN AVE + BASIN, 2879, 1
40.460169000001144, -79.99152700000167, SPRING GARDEN AVE + ARCOLA, 2880, 1
40.45933100000017, -79.99370000000182, SPRING GARDEN AVE + #1036, 2881, 1
40.458006999998624, -79.9946429999988, SPRING GARDEN AVE + CONSTANCE, 2882, 1
40.4568059999993, -79.99516800000026, CHESTNUT ST + TRIPOLI, 2825, 1
40.45617999999871, -79.99496199999858, CHESTNUT ST + SUISMON, 2826, 1
40.45550199999959, -79.99472799999845, CHESTNUT ST + PHINEAS (EAST OHIO), 2827, 1
40.4545739999993, -79.99527899999919, E OHIO ST + CHESTNUT FS, 18354, 1
40.453857000001015, -79.99894700000075, EAST OHIO ST + MIDDLE, 1997, 1
40.45355899999965, -80.0004969999998, EAST OHIO ST + JAMES, 1998, 1
40.45158699999956, -80.00120600000096, CEDAR AVE + PRESSLEY ST, 175, 1
40.44986700000061, -80.00107600000139, ANDERSON ST + LACOCK ST, 176, 1
40.44908500000025, -80.00083199999827, ANDERSON ST + GENERAL ROBINSON ST, 177, 1
40.44834900000097, -80.00065600000116, ANDERSON ST + ISABELLA ST, 178, 1
40.44388799999913, -79.99848099999846, 9TH ST + PENN AVE, 179, 1
