lat, lon, stpnm, stpid, grp
40.42469600000103, -79.96185500000149, SOUTH SIDE WORKS TERMINAL - NO STOP, 21626, 1
40.42427100000029, -79.96235599999982, SARAH ST + E CARSON ST, 21624, 1
40.426238000000545, -79.96560500000095, E CARSON ST + S 28TH ST, 21625, 1
40.42707699999985, -79.96683099999935, E CARSON ST + 27TH ST, 10127, 1
40.42749199999891, -79.96820999999962, E CARSON ST + 26TH, 10128, 1
40.428244000001136, -79.97101700000046, E CARSON ST + 24TH ST, 4814, 1
40.43720599999936, -79.97132099999986, FIFTH AVE + #2358, 2556, 1
40.436862999999434, -79.97022300000054, FIFTH AVE + #2410 (ACTA PROGRAM), 2557, 1
40.43640500000007, -79.96858199999868, FIFTH AVE + BRENHAM ST, 2558, 1
40.43740399999996, -79.96538399999869, FIFTH AVE + MAURICE ST, 19850, 1
40.43775899999897, -79.96414999999914, FIFTH AVE + CRAFT AVE (CARLOW UNIV), 2561, 1
40.43903500000055, -79.96211499999986, FIFTH AVE + HALKET ST, 2562, 1
40.44062899999996, -79.9599109999993, FIFTH AVE + MCKEE, 17671, 1
40.441136000000746, -79.95918800000138, FIFTH AVE + MEYRAN AVE, 2564, 1
40.442132000000555, -79.95786699999864, FIFTH AVE + OAKLAND AVE, 2565, 1
40.44304000000025, -79.9566109999998, FIFTH AVE + THACKERAY AVE, 2566, 1
40.444217999998585, -79.95494100000128, FIFTH AVE + BIGELOW BLVD (PITT), 2567, 1
40.44546499999887, -79.95322400000026, FIFTH AVE + TENNYSON AVE, 3253, 1
40.44628199999938, -79.95209499999952, FIFTH AVE + BELLEFIELD, 3254, 1
40.446805000000985, -79.94960599999963, FIFTH AVE + CRAIG ST NS, 1174, 1
40.4476889999989, -79.94751699999873, NEVILLE ST + ELLSWORTH NS, 8169, 1
40.44852800000082, -79.94703099999968, ELLSWORTH AVE + CATHEDRAL MANSIONS, 8256, 1
40.45038600000022, -79.94509300000176, ELLSWORTH AVE + DEVONSHIRE, 8257, 1
40.450821000000964, -79.9431879999991, ELLSWORTH AVE + MOREWOOD, 8258, 1
40.451249999998566, -79.9410549999993, ELLSWORTH AVE + AMBERSON, 8259, 1
40.451961999999305, -79.9388899999983, ELLSWORTH AVE + ELLSWORTH PL, 8260, 1
40.45265400000071, -79.9368359999995, ELLSWORTH AVE + AIKEN, 8261, 1
40.45383199999938, -79.93439200000078, ELLSWORTH AVE + FILBERT, 8263, 1
40.454661999999495, -79.93265699999905, ELLSWORTH AVE + NEGLEY, 8265, 1
40.45507699999852, -79.9318490000009, ELLSWORTH AVE + SUMMERLEA, 8266, 1
40.45595899999981, -79.93089200000028, ELLSWORTH AVE + MARYLAND, 8267, 1
40.45703800000048, -79.92940600000146, ELLSWORTH AVE + COLLEGE, 8268, 1
40.45822800000033, -79.92753900000025, ELLSWORTH AVE + SPAHR ST, 18144, 1
40.459178999999914, -79.92289399999915, ELLSWORTH AVE + EAST LIBERTY STATION, 20416, 1
40.45923600000034, -79.92009700000044, PENN AVE + SHADY AVE FS (GIANT EAGLE), 8276, 1
40.458359000000385, -79.91879299999894, PENN AVE + VILLAGE OF EASTSIDE SHPG CTR, 8277, 1
40.45804000000109, -79.91669499999907, EAST LIBERTY BLVD + DAHLEM PL, 8541, 1
40.45966899999958, -79.91582799999901, EAST LIBERTY BLVD + HAMILTON AVE, 8542, 1
40.46061699999903, -79.91566500000043, EAST LIBERTY BLVD + FRANKSTOWN AVE, 8543, 1
40.46331300000044, -79.91717400000167, EAST LIBERTY BLVD + LARIMER, 20096, 1
40.46509000000077, -79.919599000001, EAST LIBERTY BLVD + NEGLEY RUN, 20097, 1
40.46583599999882, -79.92175299999904, EAST LIBERTY BLVD + HIGHLAND, 9233, 1
