lat, lon, stpnm, stpid, grp
40.473150000000466, -79.88822000000147, LINCOLN AVE + LINCOLN LOOP, 8812, 1
40.47235500000086, -79.89093199999843, LINCOLN AVE + CAMPANIA, 8859, 1
40.471111999999906, -79.8920659999994, LINCOLN AVE +  LEMINGTON HOME DRVWY, 8860, 1
40.470497000000115, -79.89290899999939, LINCOLN AVE + JOSHUA, 8861, 1
40.47022700000059, -79.89360099999978, LINCOLN AVE + WILTSIE, 8862, 1
40.46981599999971, -79.89451699999873, LINCOLN AVE + CHURCHLAND, 8863, 1
40.46884500000076, -79.89599299999978, LINCOLN AVE + LEMINGTON, 8864, 1
40.46788000000113, -79.8970100000017, LINCOLN AVE + MANNING, 8865, 1
40.466431000000014, -79.89776999999825, LINCOLN AVE + ARBOR, 8866, 1
40.46477600000064, -79.8989000000004, LINCOLN AVE + APPLE, 8867, 1
40.464350000000465, -79.900396000001, LINCOLN AVE + CHAUCER, 8868, 1
40.46392400000074, -79.90200699999939, LINCOLN AVE + ROWAN, 8869, 1
40.463598999999355, -79.90326000000044, LINCOLN AVE + LYRIC, 8870, 1
40.46315700000119, -79.90464999999857, LINCOLN AVE + ATWELL , 19437, 1
40.462232999999706, -79.90640400000068, LINCOLN AVE + RENFREW, 8872, 1
40.46167500000048, -79.9078530000017, LINCOLN AVE + SHETLAND, 8873, 1
40.46111799999911, -79.90972700000047, LINCOLN AVE + MEADOW, 8874, 1
40.460754999998926, -79.91140899999868, LINCOLN AVE + #409, 8875, 1
40.4605030000003, -79.9131590000006, LINCOLN AVE + FRANKSTOWN, 8876, 1
40.460880999998665, -79.9149690000003, FRANKSTOWN AVE + PAULSON AVE, 8877, 1
40.46000999999875, -79.91577699999948, EAST LIBERTY BLVD + HAMILTON AVE, 8878, 1
40.458506999998946, -79.91662599999917, EAST LIBERTY BLVD + DAHLEM PL, 8879, 1
40.457652000000664, -79.91731999999857, EAST LIBERTY BLVD + PENN AVE, 8880, 1
40.458198000000145, -79.91837799999837, PENN AVE + VILLAGE OF EASTSIDE SHPG CTR, 8233, 1
40.45971799999971, -79.92049899999823, PENN AVE OPP SHADY AVE, 22726, 1
40.46103099999884, -79.92358900000139, PENN AVE + SHERIDAN AVE, 8881, 1
40.461402999998725, -79.924630000001, PENN AVE + HIGHLAND AVE, 8882, 1
40.46124200000115, -79.92743699999924, BEATTY ST + EVA, 16470, 1
40.460469999999965, -79.92792099999971, BEATTY ST + BAUM NS, 16471, 1
40.459363999999454, -79.92757700000175, BEATTY ST + CENTRE AVE, 20074, 1
40.458898000001064, -79.92877000000038, CENTRE AVE + S EUCLID AVE, 20075, 1
40.45803799999882, -79.93162300000107, CENTRE AVE + #5803, 8888, 1
40.45736600000024, -79.93388300000156, CENTRE AVE + NEGLEY, 8889, 1
40.45662199999856, -79.93637900000175, CENTRE AVE + GRAHAM, 8192, 1
40.456089000000375, -79.93817800000025, CENTRE AVE + AIKEN, 8193, 1
40.45539799999992, -79.94046100000126, CENTRE AVE + SHADYSIDE HOSPITAL, 8194, 1
40.45511999999887, -79.94139499999825, CENTRE AVE + CYPRESS, 8195, 1
40.454234999999116, -79.94436799999843, CENTRE AVE + MOREWOOD, 8196, 1
40.453386999998735, -79.94720999999996, CENTRE AVE + MILLVALE, 8197, 1
40.45268999999979, -79.94954099999948, CENTRE AVE + NEVILLE ST, 2631, 1
40.45232800000028, -79.95070700000137, CENTRE AVE + MELWOOD AVE, 2632, 1
40.45204299999897, -79.95168899999824, CENTRE AVE + CRAIG ST NS, 20761, 1
40.4515800000008, -79.95320500000143, CENTRE AVE + DITHRIDGE, 8890, 1
40.45120000000084, -79.9544730000009, CENTRE AVE + BIGELOW, 8891, 1
40.44913699999898, -79.95754300000054, CENTRE AVE + BRYN MAWR, 8892, 1
40.44838999999881, -79.95883199999824, CENTRE AVE + ALLEQUIPPA, 8893, 1
40.448757999999046, -79.96141199999839, CENTRE AVE + EWART, 8894, 1
40.44891700000026, -79.96474000000048, CENTRE AVE + HERRON, 8895, 1
40.447723999999816, -79.96666799999944, CENTRE AVE + MORGAN, 8896, 1
40.44721399999884, -79.96741100000162, CENTRE AVE + FRANCIS, 8897, 1
40.446502999998735, -79.96843499999966, CENTRE AVE + WATT, 8898, 1
40.44560399999886, -79.97036599999905, CENTRE AVE + JUNILLA, 8899, 1
40.445732999998725, -79.97202400000141, CENTRE AVE + CHAUNCEY, 8900, 1
40.445244000000805, -79.97390200000045, CENTRE AVE + SOHO, 8901, 1
40.44531099999997, -79.9758419999991, CENTRE AVE + KIRKPATRICK, 8902, 1
40.44501200000059, -79.97741899999883, CENTRE AVE + ELMORE, 8669, 1
40.44448999999869, -79.97866099999827, CENTRE AVE + ERIN, 8670, 1
40.443735000000416, -79.98027700000166, CENTRE AVE + DEVILLIERS, 8671, 1
40.443102000000245, -79.98122199999833, CENTRE AVE + HILL HOUSE, 8672, 1
40.44257099999895, -79.9824610000013, CENTRE AVE + HELDMAN, 8673, 1
40.44229300000027, -79.9831360000017, CENTRE AVE + ROBERTS, 8674, 1
40.44203199999907, -79.98374699999844, CENTRE AVE + ARTHUR ST, 21727, 1
40.44154199999924, -79.98491299999908, CENTRE AVE + PROTECTORY PL, 8676, 1
40.44113800000068, -79.98586299999842, CENTRE AVE + CRAWFORD, 8677, 1
40.44066599999936, -79.98716300000169, CENTRE AVE + WASHINGTON PLAZA, 19436, 1
40.44057300000014, -79.99010300000164, CENTRE AVE + LOGAN FS, 8679, 1
40.439325999999056, -79.99457099999846, SIXTH AVE + FIFTH AVE, 18799, 1
40.43921999999951, -79.99622299999953, 5TH  AVENUE + GRANT, 17764, 1
40.44005100000076, -79.99842300000152, 5TH AVE + SMITHFIELD ST, 8682, 1
40.44047499999966, -79.99953999999988, FIFTH AVE + WOOD ST NS, 18800, 1
40.44180200000057, -80.00208199999925, LIBERTY AVE + MARKET ST, 45, 1
40.473150000000466, -79.88822000000147, LINCOLN AVE + LINCOLN LOOP, 8812, 3
40.47235500000086, -79.89093199999843, LINCOLN AVE + CAMPANIA, 8859, 3
40.471111999999906, -79.8920659999994, LINCOLN AVE +  LEMINGTON HOME DRVWY, 8860, 3
40.470497000000115, -79.89290899999939, LINCOLN AVE + JOSHUA, 8861, 3
40.47022700000059, -79.89360099999978, LINCOLN AVE + WILTSIE, 8862, 3
40.46981599999971, -79.89451699999873, LINCOLN AVE + CHURCHLAND, 8863, 3
40.46884500000076, -79.89599299999978, LINCOLN AVE + LEMINGTON, 8864, 3
40.46788000000113, -79.8970100000017, LINCOLN AVE + MANNING, 8865, 3
40.466431000000014, -79.89776999999825, LINCOLN AVE + ARBOR, 8866, 3
40.46477600000064, -79.8989000000004, LINCOLN AVE + APPLE, 8867, 3
40.464350000000465, -79.900396000001, LINCOLN AVE + CHAUCER, 8868, 3
40.46392400000074, -79.90200699999939, LINCOLN AVE + ROWAN, 8869, 3
40.463598999999355, -79.90326000000044, LINCOLN AVE + LYRIC, 8870, 3
40.46315700000119, -79.90464999999857, LINCOLN AVE + ATWELL , 19437, 3
40.462232999999706, -79.90640400000068, LINCOLN AVE + RENFREW, 8872, 3
40.46167500000048, -79.9078530000017, LINCOLN AVE + SHETLAND, 8873, 3
40.46111799999911, -79.90972700000047, LINCOLN AVE + MEADOW, 8874, 3
40.460754999998926, -79.91140899999868, LINCOLN AVE + #409, 8875, 3
40.4605030000003, -79.9131590000006, LINCOLN AVE + FRANKSTOWN, 8876, 3
