lat, lon, stpnm, stpid, grp
40.443810000000234, -79.99489199999864, LIBERTY AVE + 10TH ST NS, 7279, 4
40.4416839999992, -79.99761100000013, SMITHFIELD ST + SIXTH AVE, 7280, 4
40.44120200000032, -79.99535999999833, GRANT ST + US STEEL STOP A, 1510, 4
40.44423700000029, -79.99150399999935, EAST BUSWAY + PENN  STATION B, 5124, 4
40.45916299999908, -79.96694900000139, EAST BUSWAY + HERRON STATION B , 16107, 4
40.45658299999854, -79.93261600000132, EAST BUSWAY + NEGLEY STATION B, 20502, 4
40.45934799999958, -79.92308900000073, EAST BUSWAT + EAST LIBERTY STATION B , 16109, 4
40.45299999999873, -79.89937899999904, EAST BUSWAT + HOMEWOOD STATION B , 16110, 4
40.44678100000123, -79.88875699999994, EAST BUSWAY + WILKINSBURG STATION B , 16111, 4
40.44284499999875, -79.88702500000082, EAST BUSWAY + HAY ST RAMP OUTBOUND SHELTER, 8153, 4
40.441851, -79.88726299999948, PENNWOOD AVE + FRANKILN, 19871, 4
40.44060999999929, -79.88745899999842, ROWLAND CONNECTOR + HIGHRISE, 7084, 4
40.4405419999991, -79.8893659999987, KELLY ST + PITT, 7085, 4
40.44113300000035, -79.89114700000043, KELLY ST + WEST, 7086, 4
40.44128299999901, -79.89269000000083, KELLY ST + TRENTON FS, 19007, 4
40.44127099999853, -79.89420599999895, KELLY ST + PEEBLES, 7088, 4
40.43992299999862, -79.8947099999984, PEEBLES ST + FORBES, 7089, 4
40.438905000000915, -79.89495599999974, PEEBLES ST + GREEN, 7334, 4
40.43746700000046, -79.89437100000019, SAVANNAH AVE + BIDDLE, 7335, 4
40.43656399999985, -79.89397700000151, SAVANNAH AVE + WHITNEY, 7336, 4
40.43507699999885, -79.89315300000116, SAVANNAH AVE + OVERTON, 7337, 4
40.43384900000098, -79.89226899999964, SAVANNAH AVE + HUTCHINSON, 7338, 4
40.43312200000043, -79.89352299999948, HUTCHINSON AVE + BRADDOCK, 7339, 4
40.43192699999942, -79.89345100000162, BRADDOCK AVE + SANDERS, 7240, 4
40.43069499999941, -79.89261800000027, BRADDOCK AVE + CHARLESTON, 7241, 4
40.4287340000011, -79.89180799999849, BRADDOCK AVE + GREENDALE, 7242, 4
40.42596500000028, -79.88687800000008, EDGEWOOD TOWNE CENTRE + GIANT EAGLE, 19888, 4
40.4274030000002, -79.88639799999864, EDGEWOOD TOWNE CENTRE + DOLLAR TREE, 7376, 4
40.427890000000225, -79.88728899999836, EDGEWOOD TOWNE CENTRE + LAUNDRY ROOM, 7378, 4
40.426673000000676, -79.88769100000039, EDGEWOOD TOWNE CENTRE + RENT WAY, 7379, 4
40.42387599999985, -79.8873220000001, BRADDOCK AVE + DELMAR, 19894, 4
40.421993000000114, -79.89030500000057, CHURCH ST + MONONGAHELA, 7382, 4
40.42077200000107, -79.88976400000058, MONONGAHELA AVE + SCHLEY, 7247, 4
40.42010699999869, -79.88934600000046, MONONGAHELA AVE + WASHINGTON, 7248, 4
40.421207000000784, -79.8861930000004, WASHINGTON ST + NOBLE ST, 7308, 4
40.420271999999294, -79.88480600000064, NOBLE AVE + ROSLYN , 19411, 4
40.419126000000546, -79.88440799999823, WOODSTOCK AVE + ARDMORE, 7159, 4
40.418155000000155, -79.88276299999958, WOODSTOCK AVE + ORMOND, 7160, 4
40.41715800000089, -79.88108399999923, WOODSTOCK AVE + MELROSE, 7161, 4
40.41614600000095, -79.87937999999926, WOODSTOCK AVE + VERNON (BUSWAY), 7162, 4
40.41528799999895, -79.87904999999988, EAST BUSWASY + SWISSVALE STATION A, 16063, 4
40.443810000000234, -79.99489199999864, LIBERTY AVE + 10TH ST NS, 7279, 5
40.4416839999992, -79.99761100000013, SMITHFIELD ST + SIXTH AVE, 7280, 5
40.44120200000032, -79.99535999999833, GRANT ST + US STEEL STOP A, 1510, 5
40.44423700000029, -79.99150399999935, EAST BUSWAY + PENN  STATION B, 5124, 5
40.45916299999908, -79.96694900000139, EAST BUSWAY + HERRON STATION B , 16107, 5
40.45658299999854, -79.93261600000132, EAST BUSWAY + NEGLEY STATION B, 20502, 5
40.45934799999958, -79.92308900000073, EAST BUSWAT + EAST LIBERTY STATION B , 16109, 5
40.45299999999873, -79.89937899999904, EAST BUSWAT + HOMEWOOD STATION B , 16110, 5
40.44678100000123, -79.88875699999994, EAST BUSWAY + WILKINSBURG STATION B , 16111, 5
40.44284499999875, -79.88702500000082, EAST BUSWAY + HAY ST RAMP OUTBOUND SHELTER, 8153, 5
40.441851, -79.88726299999948, PENNWOOD AVE + FRANKILN, 19871, 5
40.44060999999929, -79.88745899999842, ROWLAND CONNECTOR + HIGHRISE, 7084, 5
40.4405419999991, -79.8893659999987, KELLY ST + PITT, 7085, 5
40.44113300000035, -79.89114700000043, KELLY ST + WEST, 7086, 5
40.44128299999901, -79.89269000000083, KELLY ST + TRENTON FS, 19007, 5
40.44127099999853, -79.89420599999895, KELLY ST + PEEBLES, 7088, 5
40.43992299999862, -79.8947099999984, PEEBLES ST + FORBES, 7089, 5
40.438905000000915, -79.89495599999974, PEEBLES ST + GREEN, 7334, 5
40.43746700000046, -79.89437100000019, SAVANNAH AVE + BIDDLE, 7335, 5
40.43656399999985, -79.89397700000151, SAVANNAH AVE + WHITNEY, 7336, 5
40.43507699999885, -79.89315300000116, SAVANNAH AVE + OVERTON, 7337, 5
40.43384900000098, -79.89226899999964, SAVANNAH AVE + HUTCHINSON, 7338, 5
40.43312200000043, -79.89352299999948, HUTCHINSON AVE + BRADDOCK, 7339, 5
40.43192699999942, -79.89345100000162, BRADDOCK AVE + SANDERS, 7240, 5
40.43069499999941, -79.89261800000027, BRADDOCK AVE + CHARLESTON, 7241, 5
40.4287340000011, -79.89180799999849, BRADDOCK AVE + GREENDALE, 7242, 5
40.42537600000104, -79.89159700000012, MONONGAHELA AVE + WHIPPLE FS, 19006, 5
40.42262900000023, -79.89473100000167, SCHOYER AVE + TONETTE, 7312, 5
40.42119600000042, -79.89521000000113, AURELIUS AVE + MCCLURE, 7314, 5
40.420572999999244, -79.89648400000085, MCCLURE ST + NEVADA, 7315, 5
40.42002600000024, -79.89757599999939, MCCLURE AVE + COMMERCIAL, 19000, 5
40.42035300000111, -79.89845000000179, COMMERCIAL ST + BLACKHAWK, 18996, 5
40.42083400000082, -79.89944900000073, COMMERCIAL ST + HOMESTEAD, 18997, 5
40.42128099999911, -79.90040899999855, COMMERCIAL ST + WHIPPLE, 19001, 5
40.423000999999566, -79.8991430000007, WHIPPLE ST + NEVADA, 7300, 5
40.424601999999666, -79.89631199999936, WHIPPLE ST + AURELIUS, 7302, 5
40.422964000000256, -79.89585399999926, AURELIUS ST + HARRISON, 7303, 5
40.42315699999913, -79.89275500000153, SCHOYER AVE + MONROE, 7305, 5
40.42354999999915, -79.89159399999957, SCHOYER AVE + MONONGAHELA, 7306, 5
40.42305700000012, -79.89117499999941, MONONGAHELA AVE + MCCLURE, 7245, 5
40.421985999998846, -79.89051599999898, MONONGAHELA AVE + CHURCH, 7246, 5
40.42077200000107, -79.88976400000058, MONONGAHELA AVE + SCHLEY, 7247, 5
40.42010699999869, -79.88934600000046, MONONGAHELA AVE + WASHINGTON, 7248, 5
40.421207000000784, -79.8861930000004, WASHINGTON ST + NOBLE ST, 7308, 5
40.420271999999294, -79.88480600000064, NOBLE AVE + ROSLYN , 19411, 5
40.419126000000546, -79.88440799999823, WOODSTOCK AVE + ARDMORE, 7159, 5
40.418155000000155, -79.88276299999958, WOODSTOCK AVE + ORMOND, 7160, 5
40.41715800000089, -79.88108399999923, WOODSTOCK AVE + MELROSE, 7161, 5
40.41614600000095, -79.87937999999926, WOODSTOCK AVE + VERNON (BUSWAY), 7162, 5
40.41528799999895, -79.87904999999988, EAST BUSWASY + SWISSVALE STATION A, 16063, 5
