lat, lon, stpnm, stpid, grp
40.464607000000875, -79.93846099999985, PENN AVE + ATLANTIC, 9176, 1
40.46574399999897, -79.9382400000012, ATLANTIC AVE + BROAD, 9212, 1
40.4665509999996, -79.93802799999943, ATLANTIC AVE + KINCAID, 9213, 1
40.46731299999969, -79.93781500000128, ATLANTIC AVE + ROSETTA, 9214, 1
40.4682150000009, -79.93806300000061, HILLCREST ST + ATLANTIC, 9215, 1
40.46911999999848, -79.93895599999944, COLUMBO ST + PACIFIC, 9217, 1
40.46986899999866, -79.94014999999952, COLUMBO ST + #5149, 9218, 1
40.47160200000004, -79.94010599999933, COLUMBO ST + SCHENLEY, 9219, 1
40.471969999998564, -79.93880900000077, SCHENLEY AVE + PACIFIC AVE, 9220, 1
40.47224899999943, -79.9375940000005, SCHENLEY AVE + FERN, 19456, 1
40.47207499999849, -79.93451800000082, MOSSFIELD ST + AZURE FS, 19453, 1
40.471266999998726, -79.9336489999995, MOSSFIELD ST + FERN, 19454, 1
40.47064199999955, -79.93294100000017, BLACK ST + AIKEN, 9224, 1
40.46972999999919, -79.93035900000154, BLACK ST + CHISLETT, 9225, 1
40.468787999999265, -79.92775700000124, BLACK ST + NEGLEY, 9226, 1
40.4674579999985, -79.9277739999986, EAST LIBERTY BLVD + NEGLEY FS, 19457, 1
40.46666200000078, -79.92552800000043, EAST LIBERTY BLVD + EUCLID, 9228, 1
40.46576999999939, -79.92233000000047, EAST LIBERTY BLVD + HIGHLAND AVE FS, 20101, 1
40.46503899999943, -79.9200969999992, EAST LIBERTY BLVD + CENTRE AVE, 20100, 1
40.46364200000089, -79.91780400000079, EAST LIBERTY BLVD + LARIMER, 18966, 1
40.460932000000916, -79.91597700000123, EAST LIBERTY BLVD + BROAD, 9342, 1
40.46000999999875, -79.91577699999948, EAST LIBERTY BLVD + HAMILTON AVE, 8878, 1
40.458506999998946, -79.91662599999917, EAST LIBERTY BLVD + DAHLEM PL, 8879, 1
40.457652000000664, -79.91731999999857, EAST LIBERTY BLVD + PENN AVE, 8880, 1
40.458198000000145, -79.91837799999837, PENN AVE + VILLAGE OF EASTSIDE SHPG CTR, 8233, 1
40.45971799999971, -79.92049899999823, PENN AVE OPP SHADY AVE, 22726, 1
40.46103099999884, -79.92358900000139, PENN AVE + SHERIDAN AVE, 8881, 1
40.461402999998725, -79.924630000001, PENN AVE + HIGHLAND AVE, 8882, 1
40.46062299999967, -79.92647899999977, S WHITFIELD ST + BAUM, 18967, 1
40.46021300000054, -79.9277529999984, BAUM BLVD + S BEATTY, 19572, 1
40.46160300000031, -79.92710000000031, S. BEATTY ST + PENN NS, 11092, 1
