lat, lon, stpnm, stpid, grp
40.437772999999744, -79.96523500000067, FIFTH AVE + ROBINSON ST, 2640, 1
40.43775899999897, -79.96414999999914, FIFTH AVE + CRAFT AVE (CARLOW UNIV), 2561, 1
40.43903500000055, -79.96211499999986, FIFTH AVE + HALKET ST, 2562, 1
40.44062899999996, -79.9599109999993, FIFTH AVE + MCKEE, 17671, 1
40.441136000000746, -79.95918800000138, FIFTH AVE + MEYRAN AVE, 2564, 1
40.442132000000555, -79.95786699999864, FIFTH AVE + OAKLAND AVE, 2565, 1
40.44304000000025, -79.9566109999998, FIFTH AVE + THACKERAY AVE, 2566, 1
40.444217999998585, -79.95494100000128, FIFTH AVE + BIGELOW BLVD (PITT), 2567, 1
40.44546499999887, -79.95322400000026, FIFTH AVE + TENNYSON AVE, 3253, 1
40.44628199999938, -79.95209499999952, FIFTH AVE + BELLEFIELD, 3254, 1
40.446805000000985, -79.94960599999963, FIFTH AVE + CRAIG ST NS, 1174, 1
40.4476889999989, -79.94751699999873, NEVILLE ST + ELLSWORTH NS, 8169, 1
40.4503149999988, -79.94865100000128, NEVILLE ST + BAYARD, 8170, 1
40.452737999999364, -79.94966799999825, NEVILLE RAMP + CENTRE FS, 19008, 1
40.456722000000134, -79.93236999999999, EAST BUSWAY + NEGLEY STATION A, 20501, 1
40.459475000000964, -79.92253500000108, EAST BUSWAY + EAST LIBERTY STATION A, 8165, 1
40.452819000000844, -79.898925000001, EAST BUSWAY + HOMEWOOD STATION A, 8160, 1
40.44656000000098, -79.88857299999944, EAST BUSWAY + WILKINSBURG STATION A, 16104, 1
40.43684099999961, -79.88569599999843, EAST BUSWAY + HAMNETT STATION A , 16105, 1
40.419085999999595, -79.88629200000086, EAST BUSWAY + ROSLYN STATION A, 16106, 1
40.41528799999895, -79.87904999999988, EAST BUSWASY + SWISSVALE STATION A, 16063, 1
40.43740399999996, -79.96538399999869, FIFTH AVE + MAURICE ST, 19850, 3
40.43775899999897, -79.96414999999914, FIFTH AVE + CRAFT AVE (CARLOW UNIV), 2561, 3
40.43903500000055, -79.96211499999986, FIFTH AVE + HALKET ST, 2562, 3
40.44062899999996, -79.9599109999993, FIFTH AVE + MCKEE, 17671, 3
40.441136000000746, -79.95918800000138, FIFTH AVE + MEYRAN AVE, 2564, 3
40.442132000000555, -79.95786699999864, FIFTH AVE + OAKLAND AVE, 2565, 3
40.44304000000025, -79.9566109999998, FIFTH AVE + THACKERAY AVE, 2566, 3
40.444217999998585, -79.95494100000128, FIFTH AVE + BIGELOW BLVD (PITT), 2567, 3
40.44546499999887, -79.95322400000026, FIFTH AVE + TENNYSON AVE, 3253, 3
40.44628199999938, -79.95209499999952, FIFTH AVE + BELLEFIELD, 3254, 3
40.446805000000985, -79.94960599999963, FIFTH AVE + CRAIG ST NS, 1174, 3
40.4476889999989, -79.94751699999873, NEVILLE ST + ELLSWORTH NS, 8169, 3
40.4503149999988, -79.94865100000128, NEVILLE ST + BAYARD, 8170, 3
40.452737999999364, -79.94966799999825, NEVILLE RAMP + CENTRE FS, 19008, 3
40.456722000000134, -79.93236999999999, EAST BUSWAY + NEGLEY STATION A, 20501, 3
40.459475000000964, -79.92253500000108, EAST BUSWAY + EAST LIBERTY STATION A, 8165, 3
40.452819000000844, -79.898925000001, EAST BUSWAY + HOMEWOOD STATION A, 8160, 3
40.44656000000098, -79.88857299999944, EAST BUSWAY + WILKINSBURG STATION A, 16104, 3
40.43684099999961, -79.88569599999843, EAST BUSWAY + HAMNETT STATION A , 16105, 3
40.419085999999595, -79.88629200000086, EAST BUSWAY + ROSLYN STATION A, 16106, 3
40.41528799999895, -79.87904999999988, EAST BUSWASY + SWISSVALE STATION A, 16063, 3
