lat, lon, stpnm, stpid, grp
40.443810000000234, -79.99489199999864, LIBERTY AVE + 10TH ST NS, 7279, 2
40.4416839999992, -79.99761100000013, SMITHFIELD ST + SIXTH AVE, 7280, 2
40.44120200000032, -79.99535999999833, GRANT ST + US STEEL STOP A, 1510, 2
40.44302699999865, -79.99429600000063, GRANT ST + POST OFFICE, 3427, 2
40.44389599999851, -79.99207399999935, EAST BUSWAY + PENN STATION A, 20287, 2
40.45924100000116, -79.96666699999955, EAST BUSWAY + HERRON STATION A, 5125, 2
40.456722000000134, -79.93236999999999, EAST BUSWAY + NEGLEY STATION A, 20501, 2
40.459475000000964, -79.92253500000108, EAST BUSWAY + EAST LIBERTY STATION A, 8165, 2
40.452819000000844, -79.898925000001, EAST BUSWAY + HOMEWOOD STATION A, 8160, 2
40.44656000000098, -79.88857299999944, EAST BUSWAY + WILKINSBURG STATION A, 16104, 2
40.43684099999961, -79.88569599999843, EAST BUSWAY + HAMNETT STATION A , 16105, 2
40.419085999999595, -79.88629200000086, EAST BUSWAY + ROSLYN STATION A, 16106, 2
40.41528799999895, -79.87904999999988, EAST BUSWASY + SWISSVALE STATION A, 16063, 2
