lat, lon, stpnm, stpid, grp
40.50391700000021, -80.22573699999955, UNIVERSITY BLVD PARK AND RIDE AT SHELTER, 15634, 1
40.50614000000085, -80.22309400000083, UNIVERSITY BLVD AT PATTON DR, 22645, 1
40.508975999999684, -80.22297300000054, UNIVERSITY BLVD + TIGER TRAIL, 22646, 1
40.514886000000715, -80.22220199999946, UNIVERSITY BLVD + CARNOT RD, 22647, 1
40.519619000000866, -80.21783399999823, UNIVERSITY BLVD + ROBERT MORRIS, 22648, 1
40.527403000000525, -80.18518499999873, HWY RT 51 + VALLEY AMBULANCE, 2193, 1
40.522402999998526, -80.17650700000065, 5TH AVE AT THORN HOLLOW RD FS - THORN RUN PNR, 18787, 1
40.52116500000042, -80.17378999999826, 5TH AVE + CHESS FS, 18788, 1
40.520446999999976, -80.17201200000012, 5TH AVE + LOCUST NS, 2197, 1
40.51945100000087, -80.16950600000008, 5TH AVE + WOOD FS, 18789, 1
40.51841599999934, -80.16689799999901, 5TH AVE + MAIN, 2199, 1
40.51633699999956, -80.16139700000113, 5TH AVE + BROADWAY, 2201, 1
40.5155729999991, -80.15938199999856, 5TH AVE + CHESTNUT FS, 18790, 1
40.514909999998615, -80.15759900000012, 5TH AVE + OFFICE BLDG, 2203, 1
40.51432700000102, -80.15326500000049, FERREE ST + 4TH, 2205, 1
40.517240000000214, -80.14879200000064, GRAND AVE + VON STEIN, 2206, 1
40.51642199999917, -80.14644000000045, GRAND AVE + MAPLE LANE, 2208, 1
40.51566299999936, -80.14424500000023, GRAND AVE + COTTAGE, 2209, 1
40.515129000000464, -80.1425569999995, GRAND AVE + GIBSON, 2210, 1
40.51451600000064, -80.14062700000181, GRAND AVE + PINE, 2211, 1
40.51287100000019, -80.13509100000103, GRAND AVE + HUBERT (NEVILLE PNR), 15974, 1
40.511989000000035, -80.13165500000163, GRAND AVE + PERSHING, 2214, 1
40.51089099999964, -80.1278000000011, GRAND AVE + 4TH, 2215, 1
40.510366000000815, -80.12597500000152, GRAND AVE + 2ND, 2216, 1
40.509424999998544, -80.12225999999914, GRAND AVE + #4700, 22265, 1
40.50899099999954, -80.11905000000009, GRAND AVE + CALGON CARBON, 2218, 1
40.508686000000054, -80.11694300000117, GRAND AVE + PITTSBURGH RECYCLING CENTER, 2219, 1
