lat, lon, stpnm, stpid, grp
40.44388799999913, -79.99848099999846, 9TH ST + PENN AVE, 179, 2
40.442792000000765, -79.99860999999859, LIBERTY AVE + TITO WAY, 15266, 2
40.442021000000345, -80.00156700000058, LIBERTY AVE + 6TH ST, 1410, 2
40.442748000000606, -80.00425699999846, STANWIX ST + PENN FS, 19514, 2
40.443883999999684, -80.00291799999987, FT DUQUESNE BLVD AT 6TH ST, 22749, 2
40.44784600000109, -80.00196399999932, SANDUSKY ST + ISABELLA ST, 214, 2
40.45032100000078, -80.00277600000143, SANDUSKY ST + STOCKTON AVE, 215, 2
40.45302999999998, -80.00289200000111, EAST OHIO ST + UNION PL, 216, 2
40.45321600000009, -80.0019180000015, EAST OHIO + CEDAR, 1796, 2
40.45345300000028, -80.00064300000035, EAST OHIO ST + JAMES, 2088, 2
40.453703999999476, -79.99929100000078, EAST OHIO ST + MIDDLE, 2089, 2
40.45388600000007, -79.99809600000174, EAST OHIO ST + NASH ST FS, 2090, 2
40.45621699999976, -79.99490500000012, CHESTNUT ST + SUISMON, 2839, 2
40.45702999999913, -79.99516699999953, CHESTNUT ST + ZONA WAY, 18640, 2
40.4578329999992, -79.99490099999997, SPRING GARDEN AVE + MONETA, 2898, 2
40.45921199999945, -79.99370099999959, SPRING GARDEN AVE + #1043, 2899, 2
40.46009999999871, -79.99164400000075, SPRING GARDEN AVE + ARCOLA WAY, 2900, 2
40.46031199999888, -79.9905350000013, SPRING GARDEN AVE + BASIN ST, 2901, 2
40.46070699999912, -79.98847800000031, SPRING GARDEN AVE + TELL ST, 2902, 2
40.46199500000034, -79.98725699999916, SPRING GARDEN AVE + OLD HONESTY ST, 2903, 2
40.462849999999264, -79.98679999999842, SPRING GARDEN AVE +#1435  WALTMIRE PHARMACY, 16271, 2
40.463988000000334, -79.98593100000089, SPRING GARDEN AVE + LAGER ST, 2904, 2
40.46658899999942, -79.9851940000011, SPRING GARDEN AVE OPP SPRING GARDEN LOOP PNR, 2905, 2
40.468725999999144, -79.98537600000027, SPRING GARDEN AVE + BOROUGH, 2906, 2
40.4707050000009, -79.98604599999909, SPRING GARDEN AVE OPP #2200, 16894, 2
40.471601999999514, -79.98644799999967, SPRING GARDEN AVE + MAUCH, 2907, 2
40.47279099999853, -79.98751200000012, SPRING GARDEN AVE + REPPEL WAY, 2908, 2
40.474635999999514, -79.98901899999991, SPRING GARDEN AVE + GIDDY WAY, 19322, 2
40.47627200000037, -79.98926899999931, SPRING GARDEN AVE + REEKES WAY, 2910, 2
40.477226999999566, -79.99326699999989, SPRING GARDEN AVE + WILLIAMS RD, 19321, 2
40.47843199999991, -79.99491400000171, SPRING GARDEN RD + #3253, 2912, 2
40.48043599999865, -79.99591699999974, SPRING GARDEN AVE + FIRE HOUSE (#3367), 2913, 2
40.48119500000095, -79.99618199999922, SPRING GARDEN AVE + BEECH ST, 2914, 2
40.48534700000095, -79.99650499999832, SPRING GARDEN AVE + #3681, 2915, 2
40.48790999999892, -79.9971379999994, SPRING GARDEN AVE + #3851, 2916, 2
40.490679999998775, -80.00003399999927, RAMAGE RD + CHERRYWOOD FS, 2917, 2
40.49013699999881, -80.00296899999833, RAMAGE RD + CHARLEMMA, 2918, 2
40.48929600000103, -80.00654600000095, CHAPIN ST + COLBY, 2919, 2
40.484935999999195, -80.005661, SIRIUS ST + #3517, 1769, 2
40.486114999999515, -80.00500500000174, COLBY ST + FABER, 1768, 2
