lat, lon, stpnm, stpid, grp
40.44180200000057, -80.00208199999925, LIBERTY AVE + MARKET ST, 45, 5
40.44221899999991, -80.00028999999996, LIBERTY AVE + SIXTH AVE, 8778, 5
40.442834999999, -79.99810499999836, LIBERTY AVE + 9TH ST, 15283, 5
40.44256299999947, -79.99613899999963, SEVENTH AVE + WILLIAM PENN PL, 20698, 5
40.45569399999988, -79.96585499999928, BIGELOW BLVD + HERRON FS, 19088, 5
40.45662399999937, -79.9635339999992, BIGELOW BLVD + HARDING WAY, 8591, 5
40.45764500000004, -79.96108800000108, BIGELOW BLVD + FINLAND ST, 8592, 5
40.45861399999896, -79.95749699999911, BIGELOW BLVD + BLOOMFIELD BRIDGE, 8593, 5
40.45625299999858, -79.95478200000053, CRAIG ST + BIGELOW FS, 19089, 5
40.45396799999994, -79.95269799999988, BAUM BLVD + CRAIG FS, 19090, 5
40.45399299999925, -79.9513809999995, BAUM BLVD + MELWOOD FS, 19091, 5
40.45407300000099, -79.94917600000065, BAUM BLVD + ENFIELD ST FS, 19781, 5
40.45430800000019, -79.94785299999984, BAUM BLVD + MILLVALE AVE, 14415, 5
40.454887999999215, -79.9453349999999, BAUM BLVD + MOREWOOD AVE, 14416, 5
40.45586399999861, -79.94207699999838, BAUM BLVD + CYPRESS ST, 14417, 5
40.45666800000084, -79.9392859999997, BAUM BLVD + LIBERTY FS, 19092, 5
40.457960999999, -79.93496299999846, BAUM BLVD + FAIRMOUNT ST FS, 20779, 5
40.4605599999995, -79.93240399999975, NEGLEY AVE + FRIENDSHIP AVE, 8207, 5
40.46198200000107, -79.93155200000015, NEGLEY AVE + CORAL ST, 8208, 5
40.46320700000115, -79.93075599999848, NEGLEY AVE + PENN AVE, 8209, 5
40.46216199999939, -79.92703299999899, PENN AVE + BEATTY ST, 9128, 5
40.461453000001015, -79.9250520000014, PENN AVE + HIGHLAND AVE, 3133, 5
40.46015400000108, -79.921487, PENN AVE + EASTSIDE III DR, 19574, 5
40.45923600000034, -79.92009700000044, PENN AVE + SHADY AVE FS (GIANT EAGLE), 8276, 5
40.458359000000385, -79.91879299999894, PENN AVE + VILLAGE OF EASTSIDE SHPG CTR, 8277, 5
40.45804000000109, -79.91669499999907, EAST LIBERTY BLVD + DAHLEM PL, 8541, 5
40.45966899999958, -79.91582799999901, EAST LIBERTY BLVD + HAMILTON AVE, 8542, 5
40.46061699999903, -79.91566500000043, EAST LIBERTY BLVD + FRANKSTOWN AVE, 8543, 5
40.46044800000119, -79.91398499999929, FRANKSTOWN AVE + LINCOLN AVE, 8794, 5
40.45995300000105, -79.91251399999882, FRANKSTOWN AVE + PUTNAM ST, 9130, 5
40.459617999999736, -79.91147599999975, FRANKSTOWN AVE + JULIUS ST, 9131, 5
40.45901700000003, -79.90964800000005, FRANKSTOWN AVE + FINLEY ST FS, 19094, 5
40.45867799999868, -79.90821100000133, FRANKSTOWN AVE + 5TH AVE, 9133, 5
40.45831700000094, -79.90626499999979, FRANKSTOWN AVE + LASCHALL ST, 9134, 5
40.458107000000155, -79.90499500000178, FRANKSTOWN AVE + INWOOD ST, 9135, 5
40.45808600000114, -79.90366900000132, FRANKSTOWN AVE + BENNETT ST FS, 9136, 5
40.45848599999927, -79.90124999999904, FRANKSTOWN AVE + MURTLAND ST, 9137, 5
