lat, lon, stpnm, stpid, grp
40.447640999998924, -80.01938699999819, ALLEGHENY STATION BAY 2, 19884, 2
40.4478230000005, -80.01986999999967, REEDSDALE ST + BOYCE, 18289, 2
40.449602999999776, -80.01856099999921, RIDGE AVE + ALLEGHENY, 20390, 2
40.450057999998755, -80.01604499999839, RIDGE AVE + GALVESTON, 56, 2
40.450515999999084, -80.01361899999894, RIDGE AVE + BRIGHTON (CCAC), 57, 2
40.45231999999868, -80.01456499999966, WESTERN AVE + BRIGHTON FS, 18276, 2
40.451977000000625, -80.01641100000178, WESTERN AVE + GALVESTON, 59, 2
40.45158000000099, -80.01848600000059, WESTERN AVE + ALLEGHENY, 60, 2
40.45295699999927, -80.01930999999894, ALLEGHENY AVE + NORTH, 1725, 2
40.45419200000024, -80.01969000000047, ALLEGHENY AVE + SHEFFIELD, 1726, 2
40.45504699999981, -80.02116499999899, PENNSYLVANIA AVE + BIDWELL ST, 1727, 2
40.45484399999849, -80.0222230000012, PENNSYLVANIA AVE + SEDGEWICK , 1728, 2
40.45440599999989, -80.02462399999924, PENNSYLVANIA AVE + FULTON, 1729, 2
40.45410199999882, -80.02625399999931, PENNSYLVANIA AVE + MANHATTAN, 1730, 2
40.45374699999872, -80.02814300000105, PENNSYLVANIA AVE + CHATEAU, 1731, 2
40.45543600000004, -80.02877499999859, CHATEAU + FRANKLIN, 16086, 2
40.45637200000106, -80.02908100000059, CHATEAU ST + JUNIATA, 1418, 2
40.4581629999987, -80.02965099999834, CHATEAU ST + ADAMS, 1733, 2
40.45963600000091, -80.03013100000099, CHATEAU ST AT HOFFMAN ST FS, 22678, 2
40.4614070000011, -80.03159300000173, CHATEAU ST TURNAROUND + BEAVER (PAT BLDG), 1735, 2
40.45942699999864, -80.03113599999864, BEAVER AVE + BRANCHPORT, 1704, 2
40.45554199999882, -80.03127699999838, METROPOLITAN ST + CITIZENS BANK DRVWY, 1737, 2
40.45681400000053, -80.03168399999916, METROPOLITAN ST + COLUMBUS, 1738, 2
40.45870599999872, -80.03231800000054, METROPOLITAN ST + BRANCHPORT, 1739, 2
40.45881299999846, -80.03340900000164, BRANCHPORT ST + PREBLE, 1740, 2
40.461417999999874, -80.03451499999986, PREBLE AVE + ISLAND, 1742, 2
40.46193300000051, -80.03251699999886, ISLAND AVE + BEAVER, 1702, 2
