lat, lon, stpnm, stpid, grp
40.59244900000003, -80.22813999999946, AMBRIDGE + PARK AND RIDE, 16051, 1
40.592286999999864, -80.23033600000159, MERCHANT ST + 11TH FS, 18279, 1
40.58954199999891, -80.22942400000005, MERCHANT ST + 8TH NS, 1332, 1
40.58659900000079, -80.22741799999964, MERCHANT ST + 6TH, 1334, 1
40.583767999999104, -80.22529100000014, MERCHANT ST + 4TH, 1335, 1
40.581976999998524, -80.22397699999861, MERCHANT ST + 3RD FS, 18280, 1
40.58011600000022, -80.22229799999917, MERCHANT ST + PA JOB SERVICE, 1337, 1
40.57987599999926, -80.22160299999823, MERCHANT ST + VALLEY, 1338, 1
40.57759699999963, -80.22036, BEAVER ST + MAIN FS, 18281, 1
40.571250999998696, -80.21633200000142, BEAVER RD + LEET FS, 1340, 1
40.56943899999988, -80.21382900000086, BEAVER RD + BROAD FS, 1341, 1
40.56778399999952, -80.21158600000106, BEAVER RD + #305, 1342, 1
40.566604999999015, -80.20974599999977, BEAVER RD + RAPP, 1343, 1
40.56500299999998, -80.20711800000146, BEAVER RD + SPENCER, 1344, 1
40.5640540000006, -80.20579599999938, BEAVER RD + CAMP MEETING, 1345, 1
40.56250399999984, -80.20407099999889, BEAVER RD + OAK, 1346, 1
40.5611039999987, -80.20266000000105, BEAVER RD + VALLEY, 1347, 1
40.55955499999848, -80.20131900000082, BEAVER RD + VILLAGE DR, 1348, 1
40.55878500000089, -80.20039399999861, BEAVER RD + LITTLE SEWICKLEY, 1349, 1
40.55723700000038, -80.1982419999987, BEAVER RD + SHIELDS, 1350, 1
40.55633799999994, -80.19697399999909, BEAVER RD + CHURCH, 1351, 1
40.551969000000724, -80.19184600000052, BEAVER RD + EDGEWORTH FS, 18287, 1
40.55027099999979, -80.19046400000137, BEAVER RD + CHESTNUT, 1353, 1
40.54864700000112, -80.18967800000173, BEAVER RD + QUAKER, 1354, 1
40.54684199999959, -80.18935700000081, BEAVER RD + MEADOW, 1355, 1
40.544841000000936, -80.18709400000175, BEAVER RD + ACADEMY FS, 18283, 1
40.543775999999816, -80.18550799999828, BEAVER ST + GRANT, 1357, 1
40.542392999999194, -80.18344899999981, BEAVER ST + LITTLE, 1358, 1
40.54128700000007, -80.18177299999964, BEAVER ST + WALNUT, 1359, 1
40.539736000000715, -80.17989900000003, BEAVER ST + DIVISION FS, 18284, 1
40.538024999998974, -80.1782759999991, BEAVER ST + LOGAN FS, 1361, 1
40.537279000000844, -80.177533999999, BEAVER ST + PEEBLES, 18285, 1
40.53641899999849, -80.17670499999932, BEAVER ST + BEAVER CT, 1363, 1
40.53495100000074, -80.17536000000133, BEAVER ST + BOUNDARY, 1364, 1
40.534034999999704, -80.17383100000059, BEAVER ST + MCKOWN, 1365, 1
40.53311500000055, -80.17208700000145, BEAVER ST + OSBORNE, 1366, 1
40.53153600000032, -80.16902899999857, BEAVER ST + GLEN MITCHELL RD, 20836, 1
40.529931000000666, -80.1655890000015, BEAVER ST + #1446, 1368, 1
40.52842000000119, -80.1617249999989, BEAVER ST + SYCAMORE, 1370, 1
40.52669099999923, -80.1592539999998, BEAVER ST + RIVER, 1371, 1
40.51784999999889, -80.13123200000094, OHIO RIVER BLVD OPP GLENFIELD PARK AND RIDE, 1373, 1
40.51193999999999, -80.10323599999914, OHIO RIVER BLVD + WALLISTON, 1376, 1
40.51139999999883, -80.10111600000026, OHIO RIVER BLVD + ALLEGHENY, 1377, 1
40.511049000000966, -80.09986700000036, OHIO RIVER BLVD + PENNSYLVANIA, 1378, 1
40.51047899999971, -80.09805999999874, OHIO RIVER BLVD + MAPLE, 1379, 1
40.5101350000011, -80.09411300000154, OHIO RIVER BLVD + WILLOW, 1380, 1
40.50872000000075, -80.09067400000048, OHIO RIVER BLVD + MEMORIAL, 1381, 1
40.50482599999944, -80.08466799999984, OHIO RIVER BLVD + BRIGHTON (#7139), 1382, 1
40.50359100000085, -80.08115999999838, OHIO RIVER BLVD + DICKSON, 1383, 1
40.501564000000265, -80.0754829999991, OHIO RIVER BLVD + MONITOR, 1384, 1
40.50044799999928, -80.07356700000113, OHIO RIVER BLVD + HARRISON, 1385, 1
40.499137000000374, -80.0715659999989, OHIO RIVER BLVD + BIRMINGHAM AVE BRIDGE, 1386, 1
40.49777199999957, -80.06986099999962, OHIO RIVER BLVD + LOCUST, 20832, 1
40.495937000000076, -80.06743399999917, OHIO RIVER BLVD + ELIZABETH, 1387, 1
40.49414800000003, -80.0642879999996, OHIO RIVER BLVD + EAT-N-PARK, 1388, 1
40.49181899999859, -80.06153300000007, OHIO RIVER BLVD + RIVERVIEW, 1389, 1
40.48880400000096, -80.05781399999898, OHIO RIVER BLVD + SPRING AVE (STEPS), 1390, 1
40.48786900000025, -80.0565110000005, OHIO RIVER BLVD + SHILOH, 1391, 1
40.48632800000023, -80.05416499999913, OHIO RIVER BLVD + KENDALL, 1392, 1
40.478926999999906, -80.0432530000015, OHIO RIVER BLVD + MCKEES ROCKS BRIDGE , 18288, 1
40.46216599999871, -80.0310039999989, CALIFORNIA AVE + MARSHALL AVE, 1395, 1
40.456333000000484, -80.03005700000134, BEAVER AVE + N FRANKLIN ST, 22478, 1
40.45346799999967, -80.02912900000096, BEAVER AVE + PENNSYLVANIA, 1397, 1
40.45199999999857, -80.02865599999852, BEAVER AVE + NORTH, 1398, 1
40.44961000000033, -80.0270349999988, BEAVER AVE + NORTH POINTE, 1400, 1
40.44838899999992, -80.02301899999925, CASINO CR + NORTH POINT FS (BUS BAY), 18286, 1
40.449602999999776, -80.01856099999921, RIDGE AVE + ALLEGHENY, 20390, 1
40.447820999999756, -80.01783900000102, ALLEGHENY AVE + REEDSDALE FS, 20381, 1
40.44767499999949, -80.01916199999992, ALLEGHENY STATION BAY 1, 19883, 1
